scraped_at,Competition Name,Price (£),Total Tickets,Sold Tickets,Sold Percentage (%),Total Sold Value (£)
2026-06-24 21:19:23,WIN A RANGE ROVER SPORT + £3K TITLEIST BUNDLE + £2K TAX FREE CASH #1,0.75,164999,31934,19.0,23950.5
2026-06-24 21:19:23,JUMBO JUNE INSTANT WIN #1,2.5,249999,55594,22.0,138985.0
2026-06-24 21:19:23,THE BIG CLEARANCE INSTANT WIN COMP – 50% OFF – £150K WORTH OF PRIZES #1,0.85,299999,179253,60.0,152365.05
2026-06-24 21:19:23,WIN 2026 TAYLORMADE £7.5K MEGA BUNDLE #18,0.66,23999,1333,6.0,879.78
2026-06-24 21:19:23,WIN 2026 TAYLORMADE QI4D DRIVER #43,3.75,329,68,21.0,255.0
2026-06-24 21:19:23,WIN TAYLORMADE SPIDER TOUR BLACK PUTTER #144,3.75,199,50,25.0,187.5
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 CHROME WEDGES #40,0.55,2199,685,31.0,376.75
2026-06-24 21:19:23,WIN 2026 TAYLORMADE QI4D £3K BUNDLE W/P790 IRONS #2,1.75,3999,287,7.0,502.25
2026-06-24 21:19:23,WIN 2026 TITLEIST GTS WOODS BUNDLE #2,0.33,8999,1200,13.0,396.0
2026-06-24 21:19:23,WIN PING SHORT GAME BUNDLE #2,3.75,429,8,2.0,30.0
2026-06-24 21:19:23,WIN 2026 CALLAWAY QUANTUM IRONS 5-PW #17,0.75,2499,403,16.0,302.25
2026-06-24 21:19:23,WIN POWAKADDY FX1 ELECTRIC TROLLEY #119,0.66,1999,296,15.0,195.36
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #361,3.75,329,25,8.0,93.75
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #360,0.55,2199,143,7.0,78.65
2026-06-24 21:19:23,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #16,0.33,2999,176,6.0,58.08
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 JET BLACK WEDGES #35,0.25,4999,443,9.0,110.75
2026-06-24 21:19:23,WIN TAYLORMADE MG5 CHROME WEDGES #76,1.65,699,25,4.0,41.25
2026-06-24 21:19:23,WIN TAYLORMADE SPIDER 5K ZT PUTTER #78,0.75,1499,182,12.0,136.5
2026-06-24 21:19:23,WIN CUSTOM L.A.B DF3 ORANGE #3,3.55,339,21,6.0,74.55
2026-06-24 21:19:23,WIN 2026 ODYSSEY AI DUAL SQ2SQ JAILBIRD #18,0.22,3299,180,5.0,39.6
2026-06-24 21:19:23,WIN TITLEIST T250 UTILITY #7,0.33,1799,150,8.0,49.5
2026-06-24 21:19:23,WIN GARMIN S50 GPS #126,3.75,249,33,13.0,123.75
2026-06-24 21:19:23,WIN GARMIN Z30 RANGEFINDER #7,2.65,299,11,4.0,29.15
2026-06-24 21:19:23,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #1,0.65,699,12,2.0,7.8
2026-06-24 21:19:23,WIN 4 DOZEN TAYLORMADE TP5X PIX #20,0.85,599,66,11.0,56.1
2026-06-24 21:19:23,WIN 2026 TITLEIST GTS DRIVER #11,0.39,3099,18,1.0,7.02
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #8,3.75,199,3,2.0,11.25
2026-06-24 21:19:23,WIN 4 DOZEN PROV1 GOLF BALLS #98,0.65,799,13,2.0,8.45
2026-06-24 21:19:23,FREE TO PLAY: WIN A TAYLORMADE QI4D MEGA BUNDLE (BLITZ GOLF GIVEAWAY) #1,0.0,9999,1814,18.0,0.0
2026-06-24 21:19:23,WIN 2026 PING G440 £3K MEGA BUNDLE #23,0.67,10999,238,2.0,159.46
2026-06-24 21:19:23,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #60",0.35,6999,116,2.0,40.6
2026-06-24 21:19:23,WIN 2026 TITLEIST SHORT GAME BUNDLE #15,2.4,899,2,1.0,4.8
2026-06-24 21:19:23,WIN TAYLORMADE P790 IRONS (5-PW) #276,0.75,3199,142,4.0,106.5
2026-06-24 21:19:23,WIN NAVEE BIRDIE 3 REMOTE #27,0.22,8999,101,1.0,22.22
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #364,3.75,329,1,1.0,3.75
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #363,0.65,1849,9,1.0,5.85
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #362,0.05,23999,507,2.0,25.35
2026-06-24 21:19:23,WIN LTD EDITION CALLAWAY QUANTIUM WORLD CUP MINI DRIVER #1,3.75,299,4,1.0,15.0
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 NICKEL WEDGES #43,0.55,2199,37,2.0,20.35
2026-06-24 21:19:23,WIN 2026 PING S259 CHROME WEDGES #7,3.75,319,1,1.0,3.75
2026-06-24 21:19:23,WIN SCOTTY CAMERON STUDIO STYLE #130,0.55,1999,29,1.0,15.95
2026-06-24 21:19:23,WIN TAYLORMADE SPIDER TOUR BLACK PUTTER #145,0.22,2999,82,3.0,18.04
2026-06-24 21:19:23,WIN L.A.B DF3 #66,3.35,329,3,1.0,10.05
2026-06-24 21:19:23,WIN GARMIN S44 GPS #102,3.25,259,2,1.0,6.5
2026-06-24 21:19:23,WIN SHOTSCOPE PRO L5 RANGEFINDER #3,0.65,899,41,5.0,26.65
2026-06-24 21:19:23,WIN 2026 TAYLORMADE QI4D STAFF STAND #3,0.17,5399,404,7.0,68.68
2026-06-24 21:19:23,WIN 4 DOZEN TAYLORMADE TP5 PIX #20,0.85,599,12,2.0,10.2
2026-06-24 21:19:23,WIN 1000 TICKETS INTO RANGE ROVER COMP #1,0.45,1699,323,19.0,145.35
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #6,0.25,2999,42,1.0,10.5
2026-06-24 21:19:23,WIN 2026 PING G440K DRIVER #32,3.75,339,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 JET BLACK WEDGES #36,1.25,959,15,2.0,18.75
2026-06-24 21:19:23,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE #9,0.39,18999,198,1.0,77.22
2026-06-24 21:19:23,"WIN 2026 CALLAWAY QUANTUM WOODS (DRIVER, FW, HYBRID) #21",0.17,14999,160,1.0,27.2
2026-06-24 21:19:23,WIN MOTOCADDY SE #5,0.35,3999,56,1.0,19.6
2026-06-24 21:19:23,WIN TAYLORMADE P790 IRONS (5-PW) #277,0.12,18999,187,1.0,22.44
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #366,3.35,359,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #365,0.1,11999,39,1.0,3.9
2026-06-24 21:19:23,WIN TAYLORMADE R7 QUAD MINI DRIVER #19,3.75,249,6,2.0,22.5
2026-06-24 21:19:23,WIN 2026 FAIRWAY WOOD #96,1.75,449,0,0.0,0.0
2026-06-24 21:19:23,WIN TAYLORMADE P SERIES UDI #11,0.44,1199,141,12.0,62.04
2026-06-24 21:19:23,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #31,3.75,329,2,1.0,7.5
2026-06-24 21:19:23,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #5,3.75,2499,0,0.0,0.0
2026-06-24 21:19:23,WIN TAYLORMADE SPIDER 5K ZT PUTTER #79,0.75,1499,0,0.0,0.0
2026-06-24 21:19:23,WIN SCOTTY CAMERON PHANTOM #29,3.75,299,2,1.0,7.5
2026-06-24 21:19:23,WIN BUSHNELL TOUR V7 SHIFT #29,0.37,2799,58,2.0,21.46
2026-06-24 21:19:23,WIN 2026 TAYLORMADE QI4D STAFF STAND #4,0.17,5399,15,1.0,2.55
2026-06-24 21:19:23,WIN 4 DOZEN PROV1X #83,0.75,699,5,1.0,3.75
2026-06-24 21:19:23,WIN 1000 TICKETS INTO RANGE ROVER COMP #2,1.79,429,90,21.0,161.1
2026-06-24 21:19:23,WIN 2026 TITLEIST SHORT GAME BLACK BUNDLE #4,2.4,899,2,1.0,4.8
2026-06-24 21:19:23,WIN 2026 PING G440 K WOODS BUNDLE #44,0.69,3999,15,1.0,10.35
2026-06-24 21:19:23,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #11,3.75,699,4,1.0,15.0
2026-06-24 21:19:23,WIN POWAKADDY RX REMOTE #7,0.33,6999,174,2.0,57.42
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #368,3.75,329,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #367,0.65,1849,0,0.0,0.0
2026-06-24 21:19:23,WIN LTD EDITION CALLAWAY QUANTIUM WORLD CUP MINI DRIVER #2,3.75,299,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 CHROME WEDGES #41,0.55,2199,9,1.0,4.95
2026-06-24 21:19:23,WIN TAYLORMADE MG5 CHROME WEDGES #78,1.65,699,2,1.0,3.3
2026-06-24 21:19:23,WIN SCOTTY CAMERON STUDIO STYLE #131,0.65,1649,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 ODYSSEY DAMASCUS MILLED #12,3.75,289,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #9,3.75,2999,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 FAIRWAY WOOD #97,0.75,1049,5,1.0,3.75
2026-06-24 21:19:23,WIN SHOTSCOPE LM1 LAUNCH MONITOR #27,1.75,349,4,1.0,7.0
2026-06-24 21:19:23,WIN 2026 CALLAWAY QUANTUM STAFF STAND #4,0.17,5399,26,1.0,4.42
2026-06-24 21:19:23,WIN 4 DOZEN PROV1 GOLF BALLS #99,0.65,799,5,1.0,3.25
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #7,3.75,199,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 NICKEL WEDGES #44,0.55,2199,1,1.0,0.55
2026-06-24 21:19:23,WIN 2026 TAYLORMADE QI4D DRIVER #44,0.75,1599,7,1.0,5.25
2026-06-24 21:19:23,WIN 2026 PING G440 £3K MEGA BUNDLE #24,0.67,10999,17,1.0,11.39
2026-06-24 21:19:23,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #61",3.5,699,10,1.0,35.0
2026-06-24 21:19:23,WIN NAVEE BIRDIE 3 REMOTE #28,0.22,8999,47,1.0,10.34
2026-06-24 21:19:23,WIN TAYLORMADE P790 IRONS (5-PW) #278,1.2,1899,2,1.0,2.4
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #370,2.55,469,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #369,0.65,1849,0,0.0,0.0
2026-06-24 21:19:23,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #32,3.75,329,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 HYBRID #75,0.22,2999,25,1.0,5.5
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #10,0.25,2999,6,1.0,1.5
2026-06-24 21:19:23,WIN SCOTTY CAMERON PHANTOM #30,3.75,299,1,1.0,3.75
2026-06-24 21:19:23,WIN SHOTSCOPE PRO L5 RANGEFINDER #4,0.65,899,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #17,0.33,2999,0,0.0,0.0
2026-06-24 21:19:23,WIN 4 DOZEN TAYLORMADE TP5 PIX #21,0.85,599,14,2.0,11.9
2026-06-24 21:19:23,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #6,0.45,2499,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #11,2.5,299,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TITLEIST GTS DRIVER #12,0.39,3099,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TAYLORMADE QI4D £3K BUNDLE W/P790 IRONS #3,3.75,1899,10,1.0,37.5
2026-06-24 21:19:23,WIN 2026 TITLEIST GTS WOODS BUNDLE #3,0.33,8999,1,1.0,0.33
2026-06-24 21:19:23,WIN PING SHORT GAME BUNDLE #3,0.66,2499,0,0.0,0.0
2026-06-24 21:19:23,WIN TITLEIST T SERIES IRONS 5-PW #55,0.12,19999,419,2.0,50.28
2026-06-24 21:19:23,WIN POWAKADDY FX1 ELECTRIC TROLLEY #120,0.66,1999,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #373,2.55,469,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #372,0.65,1849,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #371,0.1,11999,10,1.0,1.0
2026-06-24 21:19:23,WIN SHOTSCOPE LM1 LAUNCH MONITOR #28,3.75,159,2,1.0,7.5
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 JET BLACK WEDGES #37,1.72,699,0,0.0,0.0
2026-06-24 21:19:23,WIN TAYLORMADE MG5 CHROME WEDGES #79,0.17,6599,3,1.0,0.51
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #8,0.25,2999,0,0.0,0.0
2026-06-24 21:19:23,WIN TAYLORMADE SPIDER 5K ZT PUTTER #80,0.75,1499,1,1.0,0.75
2026-06-24 21:19:23,WIN 2026 LAB VZN.1I PUTTER #1,3.75,329,1,1.0,3.75
2026-06-24 21:19:23,WIN TAYLORMADE P SERIES UDI #12,0.44,1199,0,0.0,0.0
2026-06-24 21:19:23,WIN GARMIN S44 GPS #103,3.25,259,3,1.0,9.75
2026-06-24 21:19:23,WIN GARMIN Z30 RANGEFINDER #8,0.33,2499,1,1.0,0.33
2026-06-24 21:19:23,WIN 4 DOZEN PROV1X #84,0.75,699,0,0.0,0.0
2026-06-24 21:19:23,WIN SCOTTY CAMERON STUDIO STYLE #133,0.35,1649,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 PING G440K DRIVER #33,3.75,339,0,0.0,0.0
2026-06-24 21:19:23,WIN TAYLORMADE MG5 CHROME WEDGES #82,0.35,6599,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #9,0.25,2999,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE #10,0.79,8999,0,0.0,0.0
2026-06-24 21:19:23,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #62",0.35,6999,0,0.0,0.0
2026-06-24 21:19:23,WIN MOTOCADDY M5 GPS #3,3.3,749,0,0.0,0.0
2026-06-24 21:19:23,WIN TAYLORMADE P790 IRONS (5-PW) #279,0.12,18999,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #375,2.55,469,0,0.0,0.0
2026-06-24 21:19:23,WIN NEW 2026 DRIVER #374,0.65,1849,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #18,0.15,6999,0,0.0,0.0
2026-06-24 21:19:23,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #33,3.75,299,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 VOKEY SM11 CHROME WEDGES #42,0.55,2199,0,0.0,0.0
2026-06-24 21:19:23,WIN L.A.B OZ1I HS #6,2.2,529,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #12,0.65,1149,0,0.0,0.0
2026-06-24 21:19:23,WIN 2026 FAIRWAY WOOD #98,0.75,1049,0,0.0,0.0
2026-06-24 21:19:23,WIN GARMIN S44 GPS #104,3.25,259,0,0.0,0.0
2026-06-24 21:19:23,WIN 4 DOZEN PROV1 GOLF BALLS #100,0.85,549,0,0.0,0.0
2026-06-28 20:56:20,"WIN ASTON MARTIN DB11 4.0 V8 OR £70,000 TAX FREE CASH #1",0.79,205999,443,1.0,349.97
2026-06-28 20:56:20,FREE TO PLAY: WIN A TAYLORMADE QI4D MEGA BUNDLE (BLITZ GOLF GIVEAWAY) #1,0.0,9999,2785,28.0,0.0
2026-06-28 20:56:20,THE BIG CLEARANCE INSTANT WIN COMP – 50% OFF – £150K WORTH OF PRIZES #1,0.85,299999,211431,70.0,179716.35
2026-06-28 20:56:20,JUMBO JUNE INSTANT WIN #1,2.5,249999,65904,26.0,164760.0
2026-06-28 20:56:20,"PHIL’S FLIP & WIN – 35,000 INSTANT WINS WORTH OVER £250K #1",7.5,70000,4244,6.0,31830.0
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #7,3.75,199,66,33.0,247.5
2026-06-28 20:56:20,WIN 2026 VOKEY SM11 NICKEL WEDGES #44,0.55,2199,279,13.0,153.45
2026-06-28 20:56:20,WIN 2026 TAYLORMADE QI4D DRIVER #44,0.75,1599,223,14.0,167.25
2026-06-28 20:56:20,WIN 2026 PING G440 £3K MEGA BUNDLE #24,0.67,10999,808,7.0,541.36
2026-06-28 20:56:20,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #61",3.5,699,51,7.0,178.5
2026-06-28 20:56:20,WIN NAVEE BIRDIE 3 REMOTE #28,0.22,8999,1919,21.0,422.18
2026-06-28 20:56:20,WIN TAYLORMADE P790 IRONS (5-PW) #278,1.2,1899,226,12.0,271.2
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #370,2.55,469,7,1.0,17.85
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #369,0.65,1849,158,9.0,102.7
2026-06-28 20:56:20,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #32,3.75,329,19,6.0,71.25
2026-06-28 20:56:20,WIN 2026 HYBRID #75,0.22,2999,469,16.0,103.18
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #10,0.25,2999,591,20.0,147.75
2026-06-28 20:56:20,WIN SCOTTY CAMERON PHANTOM #30,3.75,299,8,3.0,30.0
2026-06-28 20:56:20,WIN SHOTSCOPE PRO L5 RANGEFINDER #4,0.65,899,53,6.0,34.45
2026-06-28 20:56:20,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #17,0.33,2999,74,2.0,24.42
2026-06-28 20:56:20,WIN 4 DOZEN TAYLORMADE TP5 PIX #21,0.85,599,48,8.0,40.8
2026-06-28 20:56:20,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #6,0.45,2499,38,2.0,17.1
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #11,2.5,299,29,10.0,72.5
2026-06-28 20:56:20,WIN 2026 TITLEIST GTS DRIVER #12,0.39,3099,53,2.0,20.67
2026-06-28 20:56:20,WIN 2026 TAYLORMADE QI4D £3K BUNDLE W/P790 IRONS #3,3.75,1899,18,1.0,67.5
2026-06-28 20:56:20,WIN 2026 TITLEIST GTS WOODS BUNDLE #3,0.33,8999,329,4.0,108.57
2026-06-28 20:56:20,WIN PING SHORT GAME BUNDLE #3,0.66,2499,43,2.0,28.38
2026-06-28 20:56:20,WIN TITLEIST T SERIES IRONS 5-PW #55,0.12,19999,2251,11.0,270.12
2026-06-28 20:56:20,WIN POWAKADDY FX1 ELECTRIC TROLLEY #120,0.66,1999,134,7.0,88.44
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #373,2.55,469,0,0.0,0.0
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #372,0.65,1849,3,1.0,1.95
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #371,0.1,11999,472,4.0,47.2
2026-06-28 20:56:20,WIN SHOTSCOPE LM1 LAUNCH MONITOR #28,3.75,159,15,9.0,56.25
2026-06-28 20:56:20,WIN 2026 VOKEY SM11 JET BLACK WEDGES #37,1.72,699,5,1.0,8.6
2026-06-28 20:56:20,WIN TAYLORMADE MG5 CHROME WEDGES #79,0.17,6599,89,1.0,15.13
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #8,0.25,2999,196,7.0,49.0
2026-06-28 20:56:20,WIN TAYLORMADE SPIDER 5K ZT PUTTER #80,0.75,1499,23,2.0,17.25
2026-06-28 20:56:20,WIN 2026 LAB VZN.1I PUTTER #1,3.75,329,13,4.0,48.75
2026-06-28 20:56:20,WIN TAYLORMADE P SERIES UDI #12,0.44,1199,34,3.0,14.96
2026-06-28 20:56:20,WIN GARMIN S44 GPS #103,3.25,259,26,10.0,84.5
2026-06-28 20:56:20,WIN GARMIN Z30 RANGEFINDER #8,0.33,2499,18,1.0,5.94
2026-06-28 20:56:20,WIN 4 DOZEN PROV1X #84,0.75,699,45,6.0,33.75
2026-06-28 20:56:20,WIN SCOTTY CAMERON STUDIO STYLE #133,0.35,1649,64,4.0,22.4
2026-06-28 20:56:20,WIN 2026 PING G440K DRIVER #33,3.75,339,2,1.0,7.5
2026-06-28 20:56:20,WIN TAYLORMADE MG5 CHROME WEDGES #82,0.35,6599,66,1.0,23.1
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #9,0.25,2999,159,5.0,39.75
2026-06-28 20:56:20,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE #10,0.79,8999,167,2.0,131.93
2026-06-28 20:56:20,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #62",0.35,6999,99,1.0,34.65
2026-06-28 20:56:20,WIN MOTOCADDY M5 GPS #3,3.3,749,40,5.0,132.0
2026-06-28 20:56:20,WIN TAYLORMADE P790 IRONS (5-PW) #279,0.12,18999,475,3.0,57.0
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #375,2.55,469,0,0.0,0.0
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #374,0.65,1849,2,1.0,1.3
2026-06-28 20:56:20,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #18,0.15,6999,0,0.0,0.0
2026-06-28 20:56:20,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #33,3.75,299,1,1.0,3.75
2026-06-28 20:56:20,WIN 2026 VOKEY SM11 CHROME WEDGES #42,0.55,2199,129,6.0,70.95
2026-06-28 20:56:20,WIN L.A.B OZ1I HS #6,2.2,529,4,1.0,8.8
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #12,0.65,1149,32,3.0,20.8
2026-06-28 20:56:20,WIN 2026 FAIRWAY WOOD #98,0.75,1049,0,0.0,0.0
2026-06-28 20:56:20,WIN GARMIN S44 GPS #104,3.25,259,15,6.0,48.75
2026-06-28 20:56:20,WIN 4 DOZEN PROV1 GOLF BALLS #100,0.85,549,6,1.0,5.1
2026-06-28 20:56:20,WIN 2026 TAYLORMADE QI4D DRIVER #45,3.75,329,4,1.0,15.0
2026-06-28 20:56:20,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #13,0.25,2999,54,2.0,13.5
2026-06-28 20:56:20,WIN 2026 VOKEY SM11 CHROME WEDGES #43,0.55,2199,0,0.0,0.0
2026-06-28 20:56:20,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #19,0.15,6999,50,1.0,7.5
2026-06-28 20:56:20,WIN 2026 PING G440 £3K MEGA BUNDLE #25,2.75,2599,1,1.0,2.75
2026-06-28 20:56:20,"WIN 2026 CALLAWAY QUANTUM WOODS (DRIVER, FW, HYBRID) #22",0.33,7999,48,1.0,15.84
2026-06-28 20:56:20,WIN 2026 TITLEIST SHORT GAME BLACK BUNDLE #5,0.25,8999,13,1.0,3.25
2026-06-28 20:56:20,WIN TAYLORMADE P790 IRONS (5-PW) #280,0.33,6999,19,1.0,6.27
2026-06-28 20:56:20,WIN NAVEE BIRDIE 3 REMOTE #29,2.2,899,7,1.0,15.4
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #377,3.75,329,4,1.0,15.0
2026-06-28 20:56:20,WIN NEW 2026 DRIVER #376,0.65,1849,0,0.0,0.0
2026-06-28 20:56:20,WIN TAYLORMADE R7 QUAD MINI DRIVER #20,3.75,249,0,0.0,0.0
